domain,label,asn,cop,subnet
13.226.210.54,0.5,16509.0,AMAZON-02,13.226.210
13.226.210.19,0.5,16509.0,AMAZON-02,13.226.210
13.226.210.110,0.5,16509.0,AMAZON-02,13.226.210
172.67.204.237,0.5,13335.0,CLOUDFLARENET,172.67.204
104.21.52.225,0.5,13335.0,CLOUDFLARENET,104.21.52
172.67.178.212,0.5,13335.0,CLOUDFLARENET,172.67.178
104.21.40.66,0.5,13335.0,CLOUDFLARENET,104.21.40
116.62.90.245,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",116.62.90
180.163.194.215,0.5,4812.0,China Telecom Group,180.163.194
61.240.129.147,0.5,4837.0,CHINA UNICOM China169 Backbone,61.240.129
122.112.208.227,0.5,55990.0,Huawei Cloud Service data center,122.112.208
119.3.116.156,0.5,55990.0,Huawei Cloud Service data center,119.3.116
119.3.116.153,0.5,55990.0,Huawei Cloud Service data center,119.3.116
122.112.208.224,0.5,55990.0,Huawei Cloud Service data center,122.112.208
103.104.50.148,0.5,asn,cop,103.104.50
52.218.120.44,0.5,16509.0,AMAZON-02,52.218.120
52.92.2.12,0.5,16509.0,AMAZON-02,52.92.2
52.218.37.36,0.5,16509.0,AMAZON-02,52.218.37
52.218.29.60,0.5,16509.0,AMAZON-02,52.218.29
52.92.32.228,0.5,16509.0,AMAZON-02,52.92.32
52.92.32.252,0.5,16509.0,AMAZON-02,52.92.32
52.218.30.124,0.5,16509.0,AMAZON-02,52.218.30
52.218.105.108,0.5,16509.0,AMAZON-02,52.218.105
104.21.56.45,0.5,13335.0,CLOUDFLARENET,104.21.56
172.67.177.96,0.5,13335.0,CLOUDFLARENET,172.67.177
13.111.49.88,0.5,14340.0,SALESFORCE,13.111.49
185.68.16.141,0.5,200000.0,Hosting Ukraine LTD,185.68.16
213.174.139.129,0.5,39572.0,DataWeb Global Group B.V.,213.174.139
8.141.70.100,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",8.141.70
3.5.25.69,0.5,14618.0,AMAZON-AES,3.5.25
52.217.165.137,0.5,16509.0,AMAZON-02,52.217.165
3.5.0.135,0.5,14618.0,AMAZON-AES,3.5.0
52.216.94.107,0.5,16509.0,AMAZON-02,52.216.94
3.5.21.148,0.5,14618.0,AMAZON-AES,3.5.21
52.217.84.188,0.5,16509.0,AMAZON-02,52.217.84
52.217.67.52,0.5,16509.0,AMAZON-02,52.217.67
52.217.232.65,0.5,16509.0,AMAZON-02,52.217.232
147.154.51.153,0.5,31898.0,ORACLE-BMC-31898,147.154.51
27.110.11.122,0.5,8220.0,COLT Technology Services Group Limited,27.110.11
52.4.20.149,0.5,14618.0,AMAZON-AES,52.4.20
54.164.175.109,0.5,14618.0,AMAZON-AES,54.164.175
34.237.239.44,0.5,14618.0,AMAZON-AES,34.237.239
192.197.97.27,0.5,19062.0,W3MEDIA,192.197.97
220.181.39.49,0.5,23724.0,"IDC, China Telecommunications Corporation",220.181.39
172.67.161.86,0.5,13335.0,CLOUDFLARENET,172.67.161
104.21.9.214,0.5,13335.0,CLOUDFLARENET,104.21.9
172.67.202.130,0.5,13335.0,CLOUDFLARENET,172.67.202
104.21.76.249,0.5,13335.0,CLOUDFLARENET,104.21.76
198.252.110.56,0.5,59253.0,Leaseweb Asia Pacific pte. ltd.,198.252.110
203.208.32.29,0.5,24424.0,"Beijing Gu Xiang Information Technology Co.,Ltd.",203.208.32
31.13.79.63,0.5,32934.0,FACEBOOK,31.13.79
34.95.118.245,0.5,396982.0,GOOGLE-CLOUD-PLATFORM,34.95.118
43.141.43.58,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,43.141.43
100.21.212.11,0.5,16509.0,AMAZON-02,100.21.212
44.229.65.122,0.5,16509.0,AMAZON-02,44.229.65
156.255.184.135,0.5,136800.0,MOACK.Co.LTD,156.255.184
183.249.66.77,0.5,56041.0,China Mobile communications corporation,183.249.66
134.160.243.141,0.5,18128.0,RIKEN,134.160.243
157.240.7.174,0.5,32934.0,FACEBOOK,157.240.7
193.166.3.5,0.5,1741.0,Tieteen tietotekniikan keskus Oy,193.166.3
206.54.184.132,0.5,40824.0,WZ-US-40824,206.54.184
104.21.84.159,0.5,13335.0,CLOUDFLARENET,104.21.84
172.67.194.148,0.5,13335.0,CLOUDFLARENET,172.67.194
139.196.105.144,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",139.196.105
64.111.221.54,0.5,30602.0,ISPRIME,64.111.221
172.67.129.98,0.5,13335.0,CLOUDFLARENET,172.67.129
104.21.1.136,0.5,13335.0,CLOUDFLARENET,104.21.1
23.56.166.10,0.5,16625.0,AKAMAI-AS,23.56.166
106.15.74.132,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",106.15.74
169.228.224.32,0.5,7377.0,UCSD,169.228.224
168.235.70.193,0.5,3842.0,RAMNODE,168.235.70
31.220.24.117,0.5,39572.0,DataWeb Global Group B.V.,31.220.24
109.206.164.201,0.5,50245.0,Serverel Inc.,109.206.164
93.93.53.198,0.5,34655.0,JWE S.a r.l.,93.93.53
202.204.46.1,0.5,4538.0,China Education and Research Network Center,202.204.46
172.67.165.119,0.5,13335.0,CLOUDFLARENET,172.67.165
104.21.57.188,0.5,13335.0,CLOUDFLARENET,104.21.57
20.105.75.30,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,20.105.75
99.86.83.126,0.5,16509.0,AMAZON-02,99.86.83
99.86.83.140,0.5,16509.0,AMAZON-02,99.86.83
99.86.83.76,0.5,16509.0,AMAZON-02,99.86.83
99.86.83.118,0.5,16509.0,AMAZON-02,99.86.83
120.133.230.5,0.5,4811.0,China Telecom Group,120.133.230
172.67.211.17,0.5,13335.0,CLOUDFLARENET,172.67.211
104.21.45.72,0.5,13335.0,CLOUDFLARENET,104.21.45
203.132.26.138,0.5,22634.0,UBISOFT-COM,203.132.26
172.67.173.13,0.5,13335.0,CLOUDFLARENET,172.67.173
104.21.88.55,0.5,13335.0,CLOUDFLARENET,104.21.88
157.112.86.188,0.5,23620.0,DMM.com LLC,157.112.86
157.112.86.187,0.5,23620.0,DMM.com LLC,157.112.86
157.112.86.189,0.5,23620.0,DMM.com LLC,157.112.86
23.48.201.26,0.5,20940.0,Akamai International B.V.,23.48.201
23.48.201.35,0.5,20940.0,Akamai International B.V.,23.48.201
104.255.106.55,0.5,46555.0,T2OE-1,104.255.106
104.232.26.111,0.5,14701.0,ELEMENTEK,104.232.26
163.70.152.63,0.5,32934.0,FACEBOOK,163.70.152
42.186.125.120,0.5,45062.0,NetEase Building No.16 Ke Yun Road,42.186.125
84.16.239.129,0.5,28753.0,Leaseweb Deutschland GmbH,84.16.239
173.245.59.112,0.5,13335.0,CLOUDFLARENET,173.245.59
172.64.33.112,0.5,13335.0,CLOUDFLARENET,172.64.33
108.162.193.112,0.5,13335.0,CLOUDFLARENET,108.162.193
52.89.32.222,0.5,16509.0,AMAZON-02,52.89.32
44.232.36.132,0.5,16509.0,AMAZON-02,44.232.36
34.223.167.158,0.5,16509.0,AMAZON-02,34.223.167
52.32.8.116,0.5,16509.0,AMAZON-02,52.32.8
18.154.144.6,0.5,16509.0,AMAZON-02,18.154.144
18.154.144.70,0.5,16509.0,AMAZON-02,18.154.144
18.154.144.64,0.5,16509.0,AMAZON-02,18.154.144
18.154.144.20,0.5,16509.0,AMAZON-02,18.154.144
34.236.251.193,0.5,14618.0,AMAZON-AES,34.236.251
44.198.251.128,0.5,14618.0,AMAZON-AES,44.198.251
104.21.34.39,0.5,13335.0,CLOUDFLARENET,104.21.34
172.67.196.247,0.5,13335.0,CLOUDFLARENET,172.67.196
117.25.139.80,0.5,133775.0,Xiamen,117.25.139
178.62.84.203,0.5,14061.0,DIGITALOCEAN-ASN,178.62.84
203.107.36.167,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",203.107.36
208.92.55.44,0.5,13360.0,TRITONDIGITAL,208.92.55
172.67.210.228,0.5,13335.0,CLOUDFLARENET,172.67.210
104.21.83.26,0.5,13335.0,CLOUDFLARENET,104.21.83
104.21.53.74,0.5,13335.0,CLOUDFLARENET,104.21.53
172.67.210.97,0.5,13335.0,CLOUDFLARENET,172.67.210
154.113.19.4,0.5,37282.0,MAINONE,154.113.19
47.101.29.120,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.101.29
128.6.43.46,0.5,46.0,RUTGERS,128.6.43
157.240.19.167,0.5,32934.0,FACEBOOK,157.240.19
104.21.27.200,0.5,13335.0,CLOUDFLARENET,104.21.27
172.67.169.186,0.5,13335.0,CLOUDFLARENET,172.67.169
47.101.88.44,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.101.88
172.67.159.249,0.5,13335.0,CLOUDFLARENET,172.67.159
104.21.41.41,0.5,13335.0,CLOUDFLARENET,104.21.41
104.21.19.110,0.5,13335.0,CLOUDFLARENET,104.21.19
172.67.185.250,0.5,13335.0,CLOUDFLARENET,172.67.185
172.67.163.139,0.5,13335.0,CLOUDFLARENET,172.67.163
104.21.42.164,0.5,13335.0,CLOUDFLARENET,104.21.42
195.85.23.25,0.5,209242.0,"Cloudflare London, LLC",195.85.23
125.217.167.116,0.5,4538.0,China Education and Research Network Center,125.217.167
172.67.158.86,0.5,13335.0,CLOUDFLARENET,172.67.158
104.21.82.139,0.5,13335.0,CLOUDFLARENET,104.21.82
88.208.29.24,0.5,39572.0,DataWeb Global Group B.V.,88.208.29
88.208.18.30,0.5,39572.0,DataWeb Global Group B.V.,88.208.18
149.4.99.45,0.5,31822.0,CITY-UNIVERSITY-OF-NEW-YORK,149.4.99
104.21.66.167,0.5,13335.0,CLOUDFLARENET,104.21.66
172.67.162.82,0.5,13335.0,CLOUDFLARENET,172.67.162
89.221.213.101,0.5,197019.0,"WEDOS Internet, a.s.",89.221.213
134.79.138.117,0.5,3671.0,SLAC,134.79.138
109.244.157.209,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,109.244.157
220.181.174.233,0.5,23724.0,"IDC, China Telecommunications Corporation",220.181.174
3.233.45.127,0.5,14618.0,AMAZON-AES,3.233.45
104.18.32.62,0.5,13335.0,CLOUDFLARENET,104.18.32
172.64.155.194,0.5,13335.0,CLOUDFLARENET,172.64.155
67.225.201.174,0.5,32244.0,LIQUIDWEB,67.225.201
185.178.208.135,0.5,57724.0,Ddos-Guard Ltd,185.178.208
34.96.122.89,0.5,396982.0,GOOGLE-CLOUD-PLATFORM,34.96.122
172.67.196.51,0.5,13335.0,CLOUDFLARENET,172.67.196
104.21.52.62,0.5,13335.0,CLOUDFLARENET,104.21.52
213.180.204.14,0.5,13238.0,YANDEX LLC,213.180.204
213.180.193.14,0.5,13238.0,YANDEX LLC,213.180.193
93.158.134.14,0.5,13238.0,YANDEX LLC,93.158.134
77.88.21.14,0.5,13238.0,YANDEX LLC,77.88.21
87.250.251.14,0.5,13238.0,YANDEX LLC,87.250.251
87.250.250.14,0.5,13238.0,YANDEX LLC,87.250.250
162.254.189.195,0.5,32338.0,HOSTISERVER,162.254.189
104.21.53.158,0.5,13335.0,CLOUDFLARENET,104.21.53
172.67.215.37,0.5,13335.0,CLOUDFLARENET,172.67.215
172.67.218.20,0.5,13335.0,CLOUDFLARENET,172.67.218
104.21.24.85,0.5,13335.0,CLOUDFLARENET,104.21.24
124.95.191.4,0.5,4837.0,CHINA UNICOM China169 Backbone,124.95.191
82.118.229.98,0.5,31083.0,Telepoint Ltd,82.118.229
202.121.165.70,0.5,4538.0,China Education and Research Network Center,202.121.165
59.110.117.126,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",59.110.117
116.8.128.2,0.5,4134.0,Chinanet,116.8.128
172.67.138.153,0.5,13335.0,CLOUDFLARENET,172.67.138
104.21.8.58,0.5,13335.0,CLOUDFLARENET,104.21.8
192.149.12.17,0.5,3635.0,BEA,192.149.12
104.21.57.101,0.5,13335.0,CLOUDFLARENET,104.21.57
172.67.162.240,0.5,13335.0,CLOUDFLARENET,172.67.162
23.192.44.242,0.5,20940.0,Akamai International B.V.,23.192.44
23.192.44.243,0.5,20940.0,Akamai International B.V.,23.192.44
64.29.149.110,0.5,30447.0,INFB2-AS,64.29.149
139.99.53.235,0.5,16276.0,OVH SAS,139.99.53
213.174.138.177,0.5,39572.0,DataWeb Global Group B.V.,213.174.138
115.182.70.173,0.5,4847.0,China Networks Inter-Exchange,115.182.70
104.21.234.15,0.5,13335.0,CLOUDFLARENET,104.21.234
104.21.234.14,0.5,13335.0,CLOUDFLARENET,104.21.234
58.213.154.120,0.5,4134.0,Chinanet,58.213.154
162.241.203.11,0.5,19871.0,NETWORK-SOLUTIONS-HOSTING,162.241.203
67.22.45.69,0.5,48684.0,Viking Host B.V.,67.22.45
172.67.211.127,0.5,13335.0,CLOUDFLARENET,172.67.211
104.21.77.203,0.5,13335.0,CLOUDFLARENET,104.21.77
104.21.57.12,0.5,13335.0,CLOUDFLARENET,104.21.57
172.67.188.185,0.5,13335.0,CLOUDFLARENET,172.67.188
38.18.231.97,0.5,397423.0,TIER-NET,38.18.231
13.226.237.144,0.5,16509.0,AMAZON-02,13.226.237
13.226.237.178,0.5,16509.0,AMAZON-02,13.226.237
13.226.237.99,0.5,16509.0,AMAZON-02,13.226.237
13.226.237.152,0.5,16509.0,AMAZON-02,13.226.237
104.21.95.153,0.5,13335.0,CLOUDFLARENET,104.21.95
172.67.145.134,0.5,13335.0,CLOUDFLARENET,172.67.145
13.113.154.116,0.5,16509.0,AMAZON-02,13.113.154
13.114.22.143,0.5,16509.0,AMAZON-02,13.114.22
54.249.214.100,0.5,16509.0,AMAZON-02,54.249.214
104.115.38.210,0.5,20940.0,Akamai International B.V.,104.115.38
104.115.38.200,0.5,20940.0,Akamai International B.V.,104.115.38
58.205.220.227,0.5,4538.0,China Education and Research Network Center,58.205.220
185.213.89.101,0.5,32338.0,HOSTISERVER,185.213.89
104.115.38.176,0.5,20940.0,Akamai International B.V.,104.115.38
74.125.171.8,0.5,15169.0,GOOGLE,74.125.171
202.114.53.66,0.5,4538.0,China Education and Research Network Center,202.114.53
172.67.131.64,0.5,13335.0,CLOUDFLARENET,172.67.131
104.21.10.56,0.5,13335.0,CLOUDFLARENET,104.21.10
76.96.53.47,0.5,7922.0,COMCAST-7922,76.96.53
185.73.221.163,0.5,32338.0,HOSTISERVER,185.73.221
154.203.26.194,0.5,146993.0,DEEP BRIGHT LIMITED,154.203.26
104.21.27.206,0.5,13335.0,CLOUDFLARENET,104.21.27
172.67.143.149,0.5,13335.0,CLOUDFLARENET,172.67.143
79.141.48.1,0.5,31483.0,JSC ER-Telecom Holding,79.141.48
52.247.87.109,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.247.87
172.67.174.23,0.5,13335.0,CLOUDFLARENET,172.67.174
104.21.64.12,0.5,13335.0,CLOUDFLARENET,104.21.64
172.67.135.63,0.5,13335.0,CLOUDFLARENET,172.67.135
104.21.6.202,0.5,13335.0,CLOUDFLARENET,104.21.6
172.247.167.44,0.5,40065.0,CNSERVERS,172.247.167
3.133.182.253,0.5,16509.0,AMAZON-02,3.133.182
13.59.66.57,0.5,16509.0,AMAZON-02,13.59.66
104.21.96.24,0.5,13335.0,CLOUDFLARENET,104.21.96
172.67.150.122,0.5,13335.0,CLOUDFLARENET,172.67.150
34.212.224.192,0.5,16509.0,AMAZON-02,34.212.224
13.107.43.16,0.5,8068.0,MICROSOFT-CORP-MSN-AS-BLOCK,13.107.43
92.222.74.48,0.5,16276.0,OVH SAS,92.222.74
172.67.216.158,0.5,13335.0,CLOUDFLARENET,172.67.216
104.21.59.62,0.5,13335.0,CLOUDFLARENET,104.21.59
13.226.126.232,0.5,16509.0,AMAZON-02,13.226.126
172.67.132.110,0.5,13335.0,CLOUDFLARENET,172.67.132
104.21.4.205,0.5,13335.0,CLOUDFLARENET,104.21.4
137.117.182.202,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,137.117.182
113.98.225.150,0.5,4134.0,Chinanet,113.98.225
34.205.254.144,0.5,14618.0,AMAZON-AES,34.205.254
52.87.110.146,0.5,14618.0,AMAZON-AES,52.87.110
69.163.228.0,0.5,26347.0,DREAMHOST-AS,69.163.228
52.109.124.177,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.109.124
173.231.200.231,0.5,22611.0,INMOTION,173.231.200
173.231.200.167,0.5,22611.0,INMOTION,173.231.200
18.180.145.175,0.5,16509.0,AMAZON-02,18.180.145
18.180.244.185,0.5,16509.0,AMAZON-02,18.180.244
218.193.160.10,0.5,4538.0,China Education and Research Network Center,218.193.160
111.48.136.152,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",111.48.136
116.211.198.176,0.5,58563.0,CHINANET Hubei province network,116.211.198
104.206.87.140,0.5,62904.0,AS62904,104.206.87
172.67.71.83,0.5,13335.0,CLOUDFLARENET,172.67.71
104.26.6.115,0.5,13335.0,CLOUDFLARENET,104.26.6
104.26.7.115,0.5,13335.0,CLOUDFLARENET,104.26.7
192.142.57.227,0.5,210334.0,Synertech Network Inc.,192.142.57
211.151.8.222,0.5,9802.0,AbitcoolChina Inc.,211.151.8
103.22.255.8,0.5,55966.0,"Post Savings Bank of China Tower A, No.3",103.22.255
104.18.1.54,0.5,13335.0,CLOUDFLARENET,104.18.1
104.18.0.54,0.5,13335.0,CLOUDFLARENET,104.18.0
36.33.216.68,0.5,140726.0,UNICOM AnHui province network,36.33.216
34.236.229.181,0.5,14618.0,AMAZON-AES,34.236.229
54.89.133.151,0.5,14618.0,AMAZON-AES,54.89.133
107.23.227.123,0.5,14618.0,AMAZON-AES,107.23.227
34.199.228.207,0.5,14618.0,AMAZON-AES,34.199.228
34.239.47.4,0.5,14618.0,AMAZON-AES,34.239.47
44.214.85.97,0.5,14618.0,AMAZON-AES,44.214.85
36.189.15.189,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",36.189.15
36.189.15.187,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",36.189.15
51.68.171.50,0.5,16276.0,OVH SAS,51.68.171
144.178.205.183,0.5,39686.0,Eurofiber Nederland BV,144.178.205
144.178.205.182,0.5,39686.0,Eurofiber Nederland BV,144.178.205
144.178.205.181,0.5,39686.0,Eurofiber Nederland BV,144.178.205
144.178.205.184,0.5,39686.0,Eurofiber Nederland BV,144.178.205
34.230.97.206,0.5,14618.0,AMAZON-AES,34.230.97
34.193.117.26,0.5,14618.0,AMAZON-AES,34.193.117
18.207.87.152,0.5,14618.0,AMAZON-AES,18.207.87
52.0.117.222,0.5,14618.0,AMAZON-AES,52.0.117
3.223.58.93,0.5,14618.0,AMAZON-AES,3.223.58
34.196.63.51,0.5,14618.0,AMAZON-AES,34.196.63
54.91.43.38,0.5,14618.0,AMAZON-AES,54.91.43
54.196.78.65,0.5,14618.0,AMAZON-AES,54.196.78
111.206.228.111,0.5,4808.0,China Unicom Beijing Province Network,111.206.228
104.21.48.242,0.5,13335.0,CLOUDFLARENET,104.21.48
172.67.157.4,0.5,13335.0,CLOUDFLARENET,172.67.157
202.116.96.134,0.5,4538.0,China Education and Research Network Center,202.116.96
104.21.27.222,0.5,13335.0,CLOUDFLARENET,104.21.27
172.67.143.156,0.5,13335.0,CLOUDFLARENET,172.67.143
104.21.92.191,0.5,13335.0,CLOUDFLARENET,104.21.92
172.67.197.87,0.5,13335.0,CLOUDFLARENET,172.67.197
172.67.184.173,0.5,13335.0,CLOUDFLARENET,172.67.184
104.21.43.197,0.5,13335.0,CLOUDFLARENET,104.21.43
52.104.56.55,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.104.56
52.105.246.55,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.105.246
146.75.93.29,0.5,54113.0,FASTLY,146.75.93
218.65.204.242,0.5,4134.0,Chinanet,218.65.204
104.21.4.69,0.5,13335.0,CLOUDFLARENET,104.21.4
172.67.131.191,0.5,13335.0,CLOUDFLARENET,172.67.131
206.54.175.164,0.5,35415.0,Webzilla B.V.,206.54.175
172.67.132.45,0.5,13335.0,CLOUDFLARENET,172.67.132
104.21.12.154,0.5,13335.0,CLOUDFLARENET,104.21.12
3.212.152.126,0.5,14618.0,AMAZON-AES,3.212.152
54.91.72.24,0.5,14618.0,AMAZON-AES,54.91.72
52.86.211.231,0.5,14618.0,AMAZON-AES,52.86.211
104.21.60.182,0.5,13335.0,CLOUDFLARENET,104.21.60
172.67.199.45,0.5,13335.0,CLOUDFLARENET,172.67.199
205.162.42.171,0.5,53866.0,QTS-AS,205.162.42
223.71.111.201,0.5,56048.0,China Mobile Communicaitons Corporation,223.71.111
3.163.125.84,0.5,16509.0,AMAZON-02,3.163.125
3.163.125.53,0.5,16509.0,AMAZON-02,3.163.125
3.163.125.39,0.5,16509.0,AMAZON-02,3.163.125
3.163.125.66,0.5,16509.0,AMAZON-02,3.163.125
64.255.220.215,0.5,32298.0,EVOQUE,64.255.220
104.26.2.247,0.5,13335.0,CLOUDFLARENET,104.26.2
172.67.70.250,0.5,13335.0,CLOUDFLARENET,172.67.70
104.26.3.247,0.5,13335.0,CLOUDFLARENET,104.26.3
17.250.122.17,0.5,714.0,APPLE-ENGINEERING,17.250.122
17.250.122.2,0.5,714.0,APPLE-ENGINEERING,17.250.122
17.250.122.6,0.5,714.0,APPLE-ENGINEERING,17.250.122
17.250.122.174,0.5,714.0,APPLE-ENGINEERING,17.250.122
17.250.122.182,0.5,714.0,APPLE-ENGINEERING,17.250.122
17.250.122.180,0.5,714.0,APPLE-ENGINEERING,17.250.122
17.250.122.14,0.5,714.0,APPLE-ENGINEERING,17.250.122
17.250.122.175,0.5,714.0,APPLE-ENGINEERING,17.250.122
104.21.5.221,0.5,13335.0,CLOUDFLARENET,104.21.5
172.67.133.234,0.5,13335.0,CLOUDFLARENET,172.67.133
104.17.172.30,0.5,13335.0,CLOUDFLARENET,104.17.172
104.17.173.30,0.5,13335.0,CLOUDFLARENET,104.17.173
199.232.194.22,0.5,54113.0,FASTLY,199.232.194
51.68.180.201,0.5,16276.0,OVH SAS,51.68.180
49.12.134.205,0.5,24940.0,Hetzner Online GmbH,49.12.134
35.186.250.57,0.5,15169.0,GOOGLE,35.186.250
172.67.134.163,0.5,13335.0,CLOUDFLARENET,172.67.134
104.21.6.84,0.5,13335.0,CLOUDFLARENET,104.21.6
67.22.32.235,0.5,48684.0,Viking Host B.V.,67.22.32
18.65.117.124,0.5,16509.0,AMAZON-02,18.65.117
18.65.117.15,0.5,16509.0,AMAZON-02,18.65.117
18.65.117.179,0.5,16509.0,AMAZON-02,18.65.117
18.65.117.125,0.5,16509.0,AMAZON-02,18.65.117
172.67.167.107,0.5,13335.0,CLOUDFLARENET,172.67.167
104.21.67.5,0.5,13335.0,CLOUDFLARENET,104.21.67
104.21.11.162,0.5,13335.0,CLOUDFLARENET,104.21.11
172.67.166.107,0.5,13335.0,CLOUDFLARENET,172.67.166
223.109.14.21,0.5,56046.0,China Mobile communications corporation,223.109.14
180.97.170.20,0.5,4134.0,Chinanet,180.97.170
180.97.170.21,0.5,4134.0,Chinanet,180.97.170
120.72.34.20,0.5,140716.0,UNICOM JiangSu WuXi IDC network,120.72.34
120.72.34.21,0.5,140716.0,UNICOM JiangSu WuXi IDC network,120.72.34
223.109.14.20,0.5,56046.0,China Mobile communications corporation,223.109.14
223.119.151.253,0.5,58453.0,"Level 30, Tower 1",223.119.151
106.53.111.227,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,106.53.111
124.71.3.209,0.5,55990.0,Huawei Cloud Service data center,124.71.3
153.122.205.42,0.5,131921.0,GMO GlobalSign Holdings K.K.,153.122.205
107.151.213.65,0.5,21859.0,ZEN-ECN,107.151.213
42.101.50.78,0.5,137698.0,"HaerbingHeilongjiang Province, P.R.China.",42.101.50
205.134.189.40,0.5,6405.0,AIN,205.134.189
17.248.170.107,0.5,714.0,APPLE-ENGINEERING,17.248.170
199.187.17.185,0.5,40065.0,CNSERVERS,199.187.17
119.253.87.44,0.5,4808.0,China Unicom Beijing Province Network,119.253.87
47.241.5.8,0.5,45102.0,"Alibaba US Technology Co., Ltd.",47.241.5
172.67.158.149,0.5,13335.0,CLOUDFLARENET,172.67.158
104.21.33.40,0.5,13335.0,CLOUDFLARENET,104.21.33
192.254.235.241,0.5,46606.0,UNIFIEDLAYER-AS-1,192.254.235
176.101.51.199,0.5,29577.0,Isfahan University of Technology,176.101.51
219.146.73.74,0.5,4134.0,Chinanet,219.146.73
20.232.118.131,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,20.232.118
104.21.49.197,0.5,13335.0,CLOUDFLARENET,104.21.49
172.67.166.204,0.5,13335.0,CLOUDFLARENET,172.67.166
175.27.2.109,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,175.27.2
173.245.58.156,0.5,13335.0,CLOUDFLARENET,173.245.58
172.64.32.156,0.5,13335.0,CLOUDFLARENET,172.64.32
108.162.192.156,0.5,13335.0,CLOUDFLARENET,108.162.192
52.49.73.152,0.5,16509.0,AMAZON-02,52.49.73
63.34.90.202,0.5,16509.0,AMAZON-02,63.34.90
52.48.44.114,0.5,16509.0,AMAZON-02,52.48.44
52.209.17.92,0.5,16509.0,AMAZON-02,52.209.17
54.194.13.213,0.5,16509.0,AMAZON-02,54.194.13
52.210.44.1,0.5,16509.0,AMAZON-02,52.210.44
52.215.40.32,0.5,16509.0,AMAZON-02,52.215.40
54.229.74.157,0.5,16509.0,AMAZON-02,54.229.74
109.206.175.222,0.5,50245.0,Serverel Inc.,109.206.175
104.21.29.97,0.5,13335.0,CLOUDFLARENET,104.21.29
172.67.148.188,0.5,13335.0,CLOUDFLARENET,172.67.148
106.37.68.27,0.5,4847.0,China Networks Inter-Exchange,106.37.68
47.101.88.3,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.101.88
51.105.216.71,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,51.105.216
193.225.4.82,0.5,1955.0,KIFU (Governmental Info Tech Development Agency),193.225.4
104.18.28.17,0.5,13335.0,CLOUDFLARENET,104.18.28
104.18.29.17,0.5,13335.0,CLOUDFLARENET,104.18.29
172.64.155.55,0.5,13335.0,CLOUDFLARENET,172.64.155
104.18.32.201,0.5,13335.0,CLOUDFLARENET,104.18.32
172.67.211.243,0.5,13335.0,CLOUDFLARENET,172.67.211
104.21.59.36,0.5,13335.0,CLOUDFLARENET,104.21.59
64.37.48.8,0.5,33182.0,DIMENOC,64.37.48
104.21.24.172,0.5,13335.0,CLOUDFLARENET,104.21.24
172.67.219.196,0.5,13335.0,CLOUDFLARENET,172.67.219
137.74.81.33,0.5,16276.0,OVH SAS,137.74.81
103.235.220.246,0.5,4808.0,China Unicom Beijing Province Network,103.235.220
185.207.236.49,0.5,39572.0,DataWeb Global Group B.V.,185.207.236
185.207.236.175,0.5,39572.0,DataWeb Global Group B.V.,185.207.236
88.150.154.26,0.5,20860.0,Iomart Cloud Services Limited,88.150.154
104.21.39.235,0.5,13335.0,CLOUDFLARENET,104.21.39
172.67.171.214,0.5,13335.0,CLOUDFLARENET,172.67.171
172.67.199.214,0.5,13335.0,CLOUDFLARENET,172.67.199
104.21.13.107,0.5,13335.0,CLOUDFLARENET,104.21.13
103.141.97.141,0.5,131965.0,Xserver Inc.,103.141.97
141.14.27.97,0.5,680.0,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,141.14.27
162.255.119.176,0.5,22612.0,NAMECHEAP-NET,162.255.119
99.83.231.148,0.5,16509.0,AMAZON-02,99.83.231
5.79.109.71,0.5,60781.0,LeaseWeb Netherlands B.V.,5.79.109
