domain,label
wynaclick.baidu.com,0.0
41a6a66bf085483d99d21039e0a3f9dc.fp.measure.office.com,0.0
zueem.com,1.0
res.superqqshow.qq.com,0.0
markgov.id,1.0
qiom.center,1.0
sd.189.cn,0.0
39e27aaceec24e898f760e2c1e46491d.fp.measure.office.com,0.0
f8449823f0ac49028560abe05791399e.fp.measure.office.com,0.0
secure.constellation.iqvia.com,0.0
zj2fdlixfqzxuyu6ltja-f-ff90f2032-clientnsv4-s.akamaihd.net,0.0
c15b981292fc75ab6de6f1293a243c5f.rdt.tfogc.com,0.0
minidoctor.org,1.0
us.weibo.com,0.0
briezkalni.lv,1.0
254c445d7d5cfea5c3c3d2217f7f0738.safeframe.googlesyndication.com,0.0
b3fa712ddd76cacac65f5b2ace9ea521.safeframe.googlesyndication.com,0.0
ncu-tokyo-live-thirdpartyweb-1723006515.ap-northeast-1.elb.amazonaws.com,0.0
polls.zaobao.com,0.0
i9fqe.com,1.0
c-iran.dns05.com,1.0
law.whu.edu.cn,0.0
wx-008.blog.163.com,0.0
enicon.mx,1.0
hst.com.ec,1.0
822f3bcefc9eab89733c1e7baeb2598e.safeframe.googlesyndication.com,0.0
a579159eb2ce01d51ca09e9e890b4b21.safeframe.googlesyndication.com,0.0
ey.sycdn.kuwo.cn,0.0
mfijkcum.page.link,1.0
pqdaydxh.page.link,1.0
tedsbrain.com,1.0
3.rlb.router.teamviewer.cn,0.0
6753f71bb91a47378bc13616142dc3ca.fp.measure.office.com,0.0
suitesmonterrey.mx,1.0
chatmob.fanxing.kugou.com,0.0
grupocartagena.info,1.0
wvkztnfhu.sysu.edu.cn,0.0
p-g-technology.com,1.0
w4dasvfygjme6yu6x4xq-f-45900ab48-clientnsv4-s.akamaihd.net,0.0
6c366ccb5b4b88a4b8e70f7b436f3f78.safeframe.googlesyndication.com,0.0
adl-shd.mrface.com,1.0
9jxki2.tdum.alibaba.com,0.0
fivestareducational.com,1.0
dswhq.layout.oystergardens.us,1.0
blazer-magazine.com,0.0
adl-itn.itsaol.com,1.0
idealdabsters.com,1.0
xfftyieo.page.link,1.0
usllpic0ew5aek5xd5xolryxnuibo5lfnws24xwp349276e5b40bd1fcsac.d.aa.online-metrix.net,0.0
1f6bdda25277441083fd6d6f87336f59.fp.measure.office.com,0.0
bj.ke.com,0.0
jandjtowingliverpool.com.au,1.0
c0b1336eb7d2419e899b029e5c388d45.fp.measure.office.com,0.0
supportlights.com,1.0
jrcpalladio.com,1.0
clalontechs.co.tz,1.0
funletters.net,1.0
spsiphil.com,1.0
zj2fcdtiojgbeyu7b3ba-pxvznj-fadd40cef-clientnsv4-s.akamaihd.net,0.0
a8ab9c861dac47408b29acbf9fa2b25b.fp.measure.office.com,0.0
b0aabefe41633439299e933dfc1a5ff2.safeframe.googlesyndication.com,0.0
petstation.co.in,1.0
cdn.jsdelivr.net,0.0
effect.douyin.com,0.0
gaci.ge,1.0
a1cfGLc0VMQ.iot-as-mqtt.cn-shanghai.aliyuncs.com,0.0
zj2fdlixfqzxuyu6ooka-f-f29eebf5c-clientnsv4-s.akamaihd.net,0.0
2jcw8g.tdum.alibaba.com,0.0
uu.update.netease.com,0.0
rr1---sn-i3belnll.googlevideo.com,0.0
zj2fdlixfqz3eyu6ltsq-f-c1cf5ac82-clientnsv4-s.akamaihd.net,0.0
elasimson.com,1.0
hq1.jrj.com.cn,0.0
portaldeuniao.com.br,1.0
adl-vb.mrbasic.com,1.0
dgsmoxxfcfa.sysu.edu.cn,0.0
5196vy.tdum.alibaba.com,0.0
smalltown.in,1.0
flittosg.s3.amazonaws.com,0.0
mamazgroupbd.com,1.0
w4dasulimj2kgyu7bifq-f-eb29e318b-clientnsv4-s.akamaihd.net,0.0
guizhou.gov.cn,0.0
phobos.apple.com,0.0
alexafurnitech.com,1.0
josemiguelescribano.com,1.0
lsa.2023.ebeenj.com,1.0
bikehatbd.com,1.0
uglknfxj.page.link,1.0
test.thepearlrecovery.org,1.0
friendstivity.id,1.0
shuiguopai.cowtransfer.com,0.0
jayabhushanagroindustries.com,1.0
connectivitycheck.cbg-app.huawei.com.sysu.edu.cn,0.0
koyjcjn.sysu.edu.cn,0.0
a50034b2c5bf15390d90d15b865521250.profile.fra60-p1.cloudfront.net,0.0
sheyap.com,1.0
outdooremarati.com,1.0
w4dasvaxfdy2syu7e2kq-f-f5e919cd2-clientnsv4-s.akamaihd.net,0.0
drive.google.com.it-barcelona.com,1.0
w4dasxixfdy4syu7bvrq-f-7d611695c-clientnsv4-s.akamaihd.net,0.0
tpnfwjxc.page.link,1.0
eaaqeubqaijeajqacql6qaaaabrj5ide-pz4j6r-4c3ba9526-clienttons-s.akamaihd.net,0.0
hs.lib.tsinghua.edu.cn,0.0
konfo-content.opintopolku.fi,0.0
voto-telematico.com,1.0
rictqloh.page.link,1.0
zj2fdlixfqz3eyu6kpxq-f-fb7f72e37-clientnsv4-s.akamaihd.net,0.0
skuxubbk.sysu.edu.cn,0.0
constantinscarpentry.co.uk,1.0
ontechrio.com,1.0
damned-2024.com,1.0
only-297357-112-96-65-205.nstool.netease.com,0.0
vmi1159541.contaboserver.net,1.0
aimdaddy.com,1.0
shinebytanzila.com,1.0
fmzxnajp.g02.ign.com,0.0
ed-rf.vizvaz.com,1.0
www.cub.ynu.edu.cn,0.0
titikakamining.pe,1.0
m.jiaochengzhijia.com,0.0
adl-hg.faqserv.com,1.0
wahseaharowana.com.my,1.0
gueveadehumboldt.gob.mx,1.0
bodrumilanver.com,1.0
glfibjsb.page.link,1.0
decatoria.com,1.0
ecosing.com,1.0
ed06b9a1154545cfa71d826fcfb7e04b.fp.measure.office.com,0.0
1146508792.docs.qq.com,0.0
www.qingyuan.sjtu.edu.cn,0.0
secure.eloqua.com,0.0
g1.163.com,0.0
p4-hicn5todnsifw-lep4hd62eagpxbkb-if-v6exp3-v4.metric.gstatic.com,0.0
shrimamashri.com,1.0
6837c412c8c1752254291d4bd2604b87.safeframe.googlesyndication.com,0.0
c-0.19-a7000801.30081.170c.d0f.3ea5.210.0.6lmq5hfrvqklspck77l3kfcs1t.avts.mcafee.com,0.0
www.cn2an.top,1.0
www-pm.larc.nasa.gov,0.0
u27255768.ct.sendgrid.net,0.0
badbull.pro,1.0
www.wits.ac.za,0.0
umolvkuq.page.link,1.0
img.tgl.qq.com.cloud.tc.qq.com,0.0
72k6ns9ahs4p2trjnxzccph6y7ej7wprjiipecdxf836782e9fb3b8ddsac.d.aa.online-metrix.net,0.0
m.comic.naver.com,0.0
logv3.shanbay.com,0.0
127.124.196.91.sbl.spamhaus.org,0.0
creatify.co.in,1.0
www.fileconvoy.com,1.0
linearcomunicacao.com,1.0
72k6ns9arshml4cbzbyoi64337ukmyh7llba2pvi99624f35068ccfe1sac.d.aa.online-metrix.net,0.0
wingstime.com.mx,1.0
asilkfdo.page.link,1.0
widgixeu-library.s3.amazonaws.com,0.0
analytics.ff.avast.com,0.0
fmclog.co.uk,1.0
upkxafiq.page.link,1.0
wagonslearning.in,1.0
zhangmeilvshi.66law.cn,0.0
27c11554deb8ecd5cfb3f67880dada95.safeframe.googlesyndication.com,0.0
472633997c0caac6d4206d3e1b4e93af.safeframe.googlesyndication.com,0.0
rgcapital.com.mx,1.0
77ce4d34a59c47e5869e1e7088d360cf.fp.measure.office.com,0.0
www.esunbank.com.tw,0.0
wallpapercave.com,1.0
youyanmail.sysu.edu.cn,0.0
gbsbgmwo.page.link,1.0
w4dasvaxeqh4eyu7krjq-f-0b26ea921-clientnsv4-s.akamaihd.net,0.0
dornelesassessoria.com.br,1.0
reisebloggerwelt.de,1.0
onlinejournalism.pk,1.0
w4dasvaxgyjlqyu64oqq-f-e8f196900-clientnsv4-s.akamaihd.net,0.0
d123yxywqx9ajm.cloudfront.net,0.0
sgnec.sgcc.com.cn,0.0
rr4---sn-oguesn6y.googlevideo.com,0.0
javaseven.co.id,1.0
queqiao.suning.com,0.0
24aa895d087546b6953209d0a1168120.fp.measure.office.com,0.0
tyj.zj.gov.cn,0.0
allemania.ro,1.0
fbbazar.com,1.0
synpqpwz.page.link,1.0
inovtecautomacao.com.br,1.0
web.dangqun.ccb.com,0.0
onxowdv.sysu.edu.cn,0.0
intro.sohu.com,0.0
code-workshop-kit.gallerycdn.azure.cn,0.0
cb49.dic.cool,0.0
sg.jobomas.com,0.0
w4dasvax2cgiayu6umdq-f-719113192-clientnsv4-s.akamaihd.net,0.0
logout.miwifi.com,0.0
new.ob.ae,1.0
achvsystems.ro,1.0
ucce.com.mx,1.0
cdn-tcp.online,1.0
scottlivinghome.com.br,1.0
349k8mlylz5x5s.graduate.sysu.edu.cn,0.0
tdjgs6048.zlongame.com,0.0
vikdokav.page.link,1.0
nlefygzk.page.link,1.0
e5868e8359fca34b79a9f17608209ba7.dlied1.cdntips.net,0.0
rhvauqxh.page.link,1.0
s3-eu-west-2.amazonaws.com,0.0
stars.library.ucf.edu,0.0
balzac.com.mx,1.0
76dbbc2918ddb025d7683610e20a5417.safeframe.googlesyndication.com,0.0
static.ahzwfw.gov.cn,0.0
r-0.19-20000000.800.170c.d2c.3ea5.214.0.5ge229fntueeg8jefsj85z2nqb.avts.mcafee.com,0.0
yatdevfd.page.link,1.0
nado.ca,1.0
dualstack.readpeakloadbalancer-production-126343442.eu-central-1.elb.amazonaws.com,0.0
accesorioswc.com,1.0
c7.trafficdeposit.com,0.0
notifications-api.datacamp.com,0.0
cabinetstomatologic-brasov.ro,1.0
ev10mgmt.oss-accelerate.aliyuncs.com,1.0
m.fs.bendibao.com,0.0
korinthix.sysu.edu.cn,0.0
tuzlanskimaraton.com,1.0
553d995f96db4d528756e0cf8f9ffa18.fp.measure.office.com,0.0
litestudios.us,1.0
nativafmtubarao.com,1.0
6c7nbh.tdum.alibaba.com,0.0
plex.tv,0.0
kimyen.net,1.0
xfdrtxdz.page.link,1.0
edge-016.hktko1.icloud-content.com,0.0
user.qunar.com,0.0
finaxio.co,1.0
image.newsletter.2k.com,0.0
metalfiber.com.pe,1.0
np.lostsoulsuk.com,1.0
gons30cl.top,1.0
pattoverascienza.com,1.0
zj2fdlixfqzxuyu6nvrq-f-1bd7d595b-clientnsv4-s.akamaihd.net,0.0
thecountlab.com.py,1.0
i.openshop.com.hk,0.0
xuvbdnio.page.link,1.0
rr1---sn-30a7yn7k.googlevideo.com,0.0
sahum.itsaol.com,1.0
humaurapp.com,1.0
forums.intel.com,0.0
svkhyzvw.page.link,1.0
test980ti.s3.ap-northeast-2.amazonaws.com,0.0
www.refinery29.com,0.0
72k6ns9as7df5eleraoltblvpz2ckf7tgflspolhb4108b94f8cc0840sac.d.aa.online-metrix.net,0.0
admin.bus.sysu.edu.cn,0.0
pscuscdnmars.azureedge.net,0.0
232.lingnan.sysu.edu.cn,0.0
vcxsrv.sourceforge.net,0.0
cembec.pics,1.0
nexskill.com,1.0
bricknerplumbingllc.com,1.0
tda-events.inq.com,0.0
ucapi.duia.com,0.0
p4-bu6tzyvj3pidg-rvgqqlnk4bheus6x-if-v6exp3-v4.metric.gstatic.com,0.0
dellhp369-my.sharepoint.com,0.0
zhengkang.blog.csdn.net,0.0
restauracekup.cz,1.0
yaxmdefr.page.link,1.0
ice.settings.oysterfloats.org,1.0
ozkantasimacilik.com,1.0
gjc.ccsu.cn,0.0
fbahevgl.page.link,1.0
sovereignadventures.co.ke,1.0
chaperito.edu.pe,1.0
apilayer.us11.list-manage.com,0.0
wt1-cloud-feapp.lol.qq.com,0.0
t-tester.bulog.jp,1.0
e37934f1bb9f50ab7cfaee59e51ae543.safeframe.googlesyndication.com,0.0
092774a5358b0c890be6ec5268b66f2d.safeframe.googlesyndication.com,0.0
vjatbkvt.page.link,1.0
smeneiad.page.link,1.0
nkhavcdr.page.link,1.0
fmiryruy.page.link,1.0
d2dzjyo4yc2sta.cloudfront.net,0.0
hoanggiadoor.com,1.0
colectar.ro,1.0
fxareba.com,1.0
jc-yk-static.oss-cn-shanghai.aliyuncs.com,0.0
platform.mcafee.com,0.0
afilix.tech,1.0
dsp.whu.edu.cn,0.0
todoistproject.com,1.0
r2.sn-j5o76n7s.gvt1.com,0.0
1796998120.docs.qq.com,0.0
only-144749-223-104-66-93.nstool.netease.com,0.0
isc.bit.edu.cn,0.0
qjbrragmiml.sysu.edu.cn,0.0
sivall.pe,1.0
la4-c2-ia5.ia5.r.salesforceliveagent.com,0.0
m.ddxs.cc,0.0
a7bfc069f2f13c21eb21023d51d1ac562.profile.maa51-p1.cloudfront.net,0.0
africatrendtrading.com,1.0
fhlstitching.files.wordpress.com,0.0
jdkjjoxn.page.link,1.0
01e2b9e81714d3857db07f6766a4e5a7.safeframe.googlesyndication.com,0.0
cdn2.ghostery.com,0.0
superstar.tibolts.co.uk,1.0
TrHY1o4QYXHlUqObKTdZWt.dbl.spamhaus.org,0.0
dbfyq.settings.oysterfloats.org,1.0
statics.eoffcn.com,0.0
ispamazozo.com,1.0
aquatickidsglobalschool.com,1.0
eabmzvhtictavd.sysu.edu.cn,0.0
igp-educa.es,1.0
suarapamong.com,1.0
cmgstatesmanparenting.files.wordpress.com,0.0
154.249.124.192.sbl.spamhaus.org,0.0
w4dasvaxemnjmyu6fxqa-f-0c0e08405-clientnsv4-s.akamaihd.net,0.0
gyngojuice.com,1.0
cnzimnyo.page.link,1.0
c275d71984239ee4993203b3398e50bd.safeframe.googlesyndication.com,0.0
97cd92ab6c8cc6210033f7156ff6b1e3.safeframe.googlesyndication.com,0.0
uwm.edu,0.0
jiankang.xkyn.com,0.0
mweimall.co.ke,1.0
w4dasvaxfpylayu6faza-f-9638b067b-clientnsv4-s.akamaihd.net,0.0
gew3.badoo.com,0.0
zrz.sync.oystergardens.club,1.0
uxkaxqea.page.link,1.0
poziwcct.page.link,1.0
w4dasyqxfdy4syu667ga-f-b0e239097-clientnsv4-s.akamaihd.net,0.0
2b1fbeca952b427f836f2ebdeead1a86.fp.measure.office.com,0.0
trekkrafrica.co.ke,1.0
pouya.blob.core.windows.net,1.0
252.47.251.34.sbl.spamhaus.org,0.0
sklodg.gyig.cas.cn,0.0
kqqidtvibmbb.sysu.edu.cn,0.0
zlkwahrsrh.sysu.edu.cn,0.0
www.yhdm9.com,0.0
excelon.co.ke,1.0
only-127829-223-104-60-200.nstool.netease.com,0.0
mail.rakishevkenes.com,1.0
ckynfaamsom.sysu.edu.cn,0.0
28d3af51b77736cbe8615ee9c4d3231b.safeframe.googlesyndication.com,0.0
shop43547114.youzan.com,0.0
a11083715786.cdn-pci.optimizely.com,0.0
gons26cl.top,1.0
w4dasvaxeqbfcyu6xufq-f-509875074-clientnsv4-s.akamaihd.net,0.0
view.e.iu.edu,0.0
4bc1719c969b41409aecb68343ff6c1d.fp.measure.office.com,0.0
agaavlapx.sysu.edu.cn,0.0
belgiumclubsstv.be,1.0
oqeoxgii.page.link,1.0
coachingcognition.sysu.edu.cn,0.0
keuangan.bkc.or.id,1.0
realpromotora.com.br,1.0
lmkconsulting.co.za,1.0
0.0.0.0.1.0.0.4E.4baje4dhu8jc11jjckzhut1ck6.avqs.mcafee.com,0.0
zj2fdlixfqzxuyu6lqra-f-f34cd3df8-clientnsv4-s.akamaihd.net,0.0
mtiba.co.ke,1.0
dgfao.dg.gov.cn,0.0
www412.ff-01.com,0.0
benzomod.online,1.0
gedu.fjnu.edu.cn,0.0
ygwpfpnk.page.link,1.0
ph-tk.oray.com,0.0
a3420d814d3155cd4b4750177031655b4.profile.mxp64-c3.cloudfront.net,0.0
mcm.sysu.edu.cn,0.0
jageshwarrayartibedcollege.org,1.0
mdanderson.influuent.utsystem.edu,0.0
physics.qdu.edu.cn,0.0
ipaplnpq.page.link,1.0
zj2fdjyxjtqsmyu7a2xa-f-ad1e2930b-clientnsv4-s.akamaihd.net,0.0
robot.czxy.com,0.0
chiroterapi.com,1.0
lqdoxkxd.page.link,1.0
stwmznenm.sysu.edu.cn,0.0
checkimage.neea.edu.cn,0.0
perniqfu.page.link,1.0
dninvervcl.sysu.edu.cn,0.0
was-col.com,1.0
whhly.shandong.gov.cn,0.0
b19043f527e18438e21da7eb196b8cdd.safeframe.googlesyndication.com,0.0
campus.seewo.com,0.0
d7.fajridemo.com,1.0
4237bd144f1845efa5804ff8cffe7306.fp.measure.office.com,0.0
itnsolution.co.in,1.0
eurora.es,1.0
majoziacademy.com,1.0
omejhmpw.sysu.edu.cn,0.0
p112-escrowproxy.icloud.com.cn,0.0
aksheraa.com,1.0
www.powerlanguage.co.uk,0.0
chessvalleyautos.co.uk,1.0
gordaleteymanzanilla.es,1.0
irr.fartit.com,1.0
www.websound.ru,1.0
assyafaah.sg,1.0
irowefrhvlypmoz.sysu.edu.cn,0.0
specials.jd.hk,0.0
hayav.com,0.0
frensterol.com,1.0
acs-maroc.org,1.0
ed-sr.vizvaz.com,1.0
carinhosomotel.com.br,1.0
adxstatic.vivo.com.cn,0.0
andersonassociates.co,1.0
xhkdpmjw.page.link,1.0
o74662.ingest.sentry.io,0.0
galerija-boja.hr,1.0
dj-david.ro,1.0
72k6ns9ahmkrvzlmn4sey5obebgqudvpckoq6b65f32f74458755e1d3sac.d.aa.online-metrix.net,0.0
proecompany.com,1.0
lalaviajera.sysu.edu.cn,0.0
sa-bi.otzo.com,1.0
rea-floor.com,1.0
wltx.12355.net,0.0
1253159997.vod2.myqcloud.com,0.0
whgs.edu.pk,1.0
vet2jet.xyz,1.0
en.cqvip.com,0.0
amrdcdata.ssec.wisc.edu,0.0
dn.ozy.com,0.0
tpplmbmh.page.link,1.0
vzywmlpy.page.link,1.0
ctec.xjtu.edu.cn,0.0
3t5fmdirkwupjptpg2iqhy4orggyvssmlzkesc4cdb0660930bd6a420sac.d.aa.online-metrix.net,0.0
aae-sgsip001-9.asuscomm.com,0.0
ideisren.page.link,1.0
5thpillarpakistan.com.pk,1.0
wwgsvkfzw.domain.name,0.0
cyycvzeg.page.link,1.0
xxitbfma.page.link,1.0
yeshen529shengkuai.lofter.com,0.0
vdavwbzw.page.link,1.0
dl.9xu.com,1.0
yxeppzistppqg.sysu.edu.cn,0.0
vulzxgn.sysu.edu.cn,0.0
cfe0028bc5f9250b39ee8238ccdd3419.safeframe.googlesyndication.com,0.0
026ea221c0944ea3a861421ff8aa7e69.fp.measure.office.com,0.0
gw2.178.com,0.0
hxdfzwiy.page.link,1.0
muaythaiboxingacademy.com,1.0
miracleinfotech.org,1.0
202-116-81-14_s-23-63-243-153_ts-1654589867-clienttons-s.akamaihd.net,0.0
lemorgandesigns.co.ke,1.0
supervisorpro.live,1.0
mfedeoy.sysu.edu.cn,0.0
irmakpanelcittelorgu.com.tr,1.0
factorycounter.com,1.0
b44465bbe29795a7f88f0c44e09d371c.safeframe.googlesyndication.com,0.0
781d0318f9a30d8aa9355243de2aee29.safeframe.googlesyndication.com,0.0
0113f005b82532cefdcb32416b26a027.safeframe.googlesyndication.com,0.0
mudratherapy.in,1.0
rejareja.store,1.0
m.xixiwg.com,0.0
brasigncertificacao.com.br,1.0
adlwh.itsaol.com,1.0
kidcocandy.com,1.0
marketplace.huaweicloud.com,0.0
zfjeonalk.sysu.edu.cn,0.0
1ae8ee9b6c6027f80b77f81f900086f8.safeframe.googlesyndication.com,0.0
w4dasvaxgluuqyu6weea-f-6cccbd5df-clientnsv4-s.akamaihd.net,0.0
gons18cl.top,1.0
74.110.145.61.sbl.spamhaus.org,0.0
thetestpage.39.net,0.0
mcithjjp.page.link,1.0
aranhaconstrutora.com.br,1.0
sigortagurmesi.com,1.0
192.32.141.43.sbl.spamhaus.org,0.0
p1.eqxiu.com,0.0
gnr-api.webapp.163.com,0.0
mauriciosuarezfotografia.com,1.0
qaehmptwou.sysu.edu.cn,0.0
apurnomo.com,1.0
salsadk.dk,1.0
kgugc.kugou.com,0.0
shahab.pk,1.0
gjvhost.com,1.0
tomwallner.icu,1.0
volleytip.com,1.0
v3.baidupcs.com,0.0
topitltd.com,1.0
8219e35875af7336b22d443eb78058c6.safeframe.googlesyndication.com,0.0
kform.innan.net,1.0
w4dasvaxeqh5qyu7j77q-f-71f67c6fe-clientnsv4-s.akamaihd.net,0.0
user.v2.meizu.com,0.0
sfc.faqserv.com,1.0
fpqxrhat.page.link,1.0
bracessorios-auto.pt,1.0
mbaby.cafe24.com,0.0
navimon.baidu.com,0.0
a-0.19-a7000801.d850083.16a8.b7f.3ea5.210.0.14ffbe2bpsd52nkdaaglkceseq.avts.mcafee.com,0.0
noujoumtounes.com,1.0
bafybeif2wc2xfx6ctem5oso5xmp4itayjxlbvtcefy5gtubotxqhdat324.ipfs.infura-ipfs.io,0.0
150.93.53.163.sbl.spamhaus.org,0.0
gssaude.pt,1.0
api.cupid.iqiyi.com,0.0
zolbr.novelty.akibacreative.com,1.0
api.qd.alibaba.com,0.0
sandbox.herzek.net,1.0
quizbn.com,1.0
upuginjn.page.link,1.0
w4dasvaxgyjlqyu64r5q-f-9d2cff78e-clientnsv4-s.akamaihd.net,0.0
b2e464154f2f48039489a6825f4753d0.fp.measure.office.com,0.0
wlzmtohrvkez.sysu.edu.cn,0.0
d2drpqns9yptw5.cloudfront.net,0.0
5493tblcr27iuf4ctgxvrenhpb5rfin5ypw6b7ne20f01d233529ffbfsac.d.aa.online-metrix.net,0.0
energyplanetdmcc.com,1.0
ex-yu.site,1.0
177.54.254.182.sbl.spamhaus.org,0.0
xvp.imgix.net,0.0
w4dasvaxeqh4eyu7kera-f-3867f32a4-clientnsv4-s.akamaihd.net,0.0
settings.picsart.com,0.0
xxgk.bjtu.edu.cn,0.0
mhusseinib.com,1.0
paradisestatic.vivo.com.cn,0.0
c-ie.2345.cc,0.0
dc5k8fg5ioc8s.cloudfront.net,0.0
ccforteza.com,1.0
vragubsakjuv.sysu.edu.cn,0.0
midtjjaz.page.link,1.0
pdiboss.in,1.0
2853af16338544b082562f4b10d11730.fp.measure.office.com,0.0
kopihitam.click,1.0
qusbec.com,1.0
d2eaurng5jd25h.cloudfront.net,0.0
aeujwyfp.page.link,1.0
bamboom.com.co,1.0
img147xs.cdn.bcebos.com,0.0
rdmvxpzlgotmkaw.sysu.edu.cn,0.0
icphs.edu.pk,1.0
w4dasvfyde4sqyu62qsq-f-d451f00ef-clientnsv4-s.akamaihd.net,0.0
38.243.60.45.sbl.spamhaus.org,0.0
resource.360dhf.cn,0.0
survey.euro.confirmit.com,0.0
0a332e0d982ec67d3e278c4928061d75.safeframe.googlesyndication.com,0.0
vawmax.com,1.0
techcusp.com,1.0
ics.autohome.com.cn,0.0
thre03sh.top,1.0
govdelivery.com,0.0
talentmashup.com,1.0
adl-sah.mynetav.org,1.0
pm123.taobao.com,0.0
c25a9ab0dac22a4a444f5900a4114a3e.safeframe.googlesyndication.com,0.0
03544ec52b054a78b2344e2aefff9fd7.fp.measure.office.com,0.0
sls-qdou-app.cn-hangzhou.log.aliyuncs.com,0.0
legalbeagle.com,0.0
dl91.yunpan.360.cn,0.0
iran-kjir.itsaol.com,1.0
33e0f04bcf104ad38fb3cf644c865219.fp.measure.office.com,0.0
inefa.cl,1.0
afebfmjr.page.link,1.0
460552949cf5d3693dbd14e89a8f8ca5.safeframe.googlesyndication.com,0.0
dms.mrface.com,1.0
gitlab.oiu.edu.sd,1.0
ttf.api.net.bd,1.0
bhagirathitv.com,1.0
midwayfun.client.dev.rocketeffect.com,1.0
becshapraknet-ir.tk,1.0
vilmas.digital-brands.de,1.0
shajaratlemon.com,1.0
attikanea.sysu.edu.cn,0.0
ns4-16-us-west-2.ec2-rdns.amazonaws.com,0.0
stoaer.abetoas.sa.com,1.0
theaurom.com,1.0
badj.baoan.gov.cn,0.0
link.edmodo.com,0.0
clinichealth.com.br,1.0
buzzbt.io,1.0
72k6ns9a6nnk62g2dfg4wkmmtlcgzoi5xuoxog7kd9dae4a51005167dsac.d.aa.online-metrix.net,0.0
vsa27.tawk.to,0.0
tva1.sinaimg.cn.tendawifi.com,0.0
ed-sa.vizvaz.com,1.0
0f3426742bed4891b90b3a988a54191c.fp.measure.office.com,0.0
77eayc.karbonncelullares.pro,1.0
a84237dea1a962d0b99075128decea9e.safeframe.googlesyndication.com,0.0
e4707755228d455f84bf09fa9844415a.fp.measure.office.com,0.0
976237-android-ds.metric.gstatic.com,0.0
w4dastqxfdy4syu6upxq-f-ab934cfb2-clientnsv4-s.akamaihd.net,0.0
ztocggof.page.link,1.0
t.hdhome.org,0.0
strongbooster.xyz,1.0
palanupal.in,1.0
72k6ns9acje2a7ae2cvnlttynfar7kyajsunmwhs2dd2187edd146a58sac.d.aa.online-metrix.net,0.0
taxi-moto-paris.net,1.0
cnews.chinadaily.com.cn,0.0
wrcevjtk.page.link,1.0
ravipatel.co.in,1.0
datasystembolivia.com,1.0
gknzgblvgemgkf.sysu.edu.cn,0.0
w4dasvaxij5asyu6qnzq-f-d24ea0c5a-clientnsv4-s.akamaihd.net,0.0
cid-f64a1ec2e90383dc.users.storage.live.com,0.0
levarrise.com,1.0
sed.my03.com,1.0
other-web-rd01-sycdn.kuwo.cn,0.0
sordcfbl.page.link,1.0
us-east-1.mmp-proxy.mshop.amazon.dev,0.0
a86b9efedc3286580c0f3df3f61d12fa76c2bb71da6a8c53.dlied1.cdntips.net,0.0
kaisasecurity.com,1.0
hseqinternational.com,1.0
edge-232.hkhkg.icloud-content.com,0.0
lwaeaz.teixosa.sa.com,1.0
variz.fartit.com,1.0
366e64345c82422b80d5dbb0199b677c.fp.measure.office.com,0.0
www.chem.zstu.edu.cn,0.0
coliturcusco.com.pe,1.0
69e5d59db15e201e35c39b190bcefb51.safeframe.googlesyndication.com,0.0
fee39ffe4c11e24194ced3d66639b684.safeframe.googlesyndication.com,0.0
carcodebd.com,1.0
bhalmaskin.com,1.0
bixolabs10.autodesk360.com,1.0
gervais.ma,1.0
rephrasesrv.gingersoftware.com,0.0
loganwritersfestival.com.au,1.0
clinicabenedicto.com,1.0
saham.fartit.com,1.0
carvan.app,1.0
dollarcontrols.online,1.0
www.chok8.com,0.0
download.sp.f-secure.com,0.0
zimbra.igpp.ucla.edu,0.0
succession.circle.ms,0.0
smartjayasolution.com,1.0
sapnokiyatra.live,1.0
ghqhlkf.sysu.edu.cn,0.0
indianaksdesmoines.virtualtutors.us,1.0
hnxnrtvf.page.link,1.0
lqjmzitq.page.link,1.0
c44106d2e1010522f9687bbe8144f622.safeframe.googlesyndication.com,0.0
oopszrqd.sysu.edu.cn,0.0
moidanpwvxvj.sysu.edu.cn,0.0
thumbnails.odycdn.com,0.0
wdb.life,1.0
cecan.org.br,1.0
modernprecast.com,1.0
karer.by,1.0
ZDYyX4_HTn5tgJh.dbl.spamhaus.org,0.0
bdfqsqgj.page.link,1.0
metro1500.com,1.0
08cb5ea46149aad7814d74d881fed8b6.dlied1.cdntips.net,0.0
c0ba79252ea54e6c98c370fa0a4e001d.fp.measure.office.com,0.0
playharam.sysu.edu.cn,0.0
ggrdgllb.page.link,1.0
ideamos.com.mx,1.0
hlg-zs.oss-cn-zhangjiakou.aliyuncs.com,0.0
nwsee.bond,1.0
shkdvgdjqffeit.sysu.edu.cn,0.0
softwaremaroc.com,1.0
portal.discover.com,0.0
opentrade.com.bo,1.0
inventory-proxy.gaijin.net,0.0
l-adl.faqserv.com,1.0
jcy.dg.gov.cn,0.0
angoraveteriner.com,1.0
kapaass.com,1.0
v2.zopim.com,0.0
konyaadak.org,1.0
letsjustsayyes.com,1.0
fc.yahoo.com,0.0
apluspestcontrolnj.com,1.0
r1---sn-a5m7zu76.googlevideo.com,0.0
wqjgjroq.page.link,1.0
d9e52269a51608b260ff87124ae08e6b.safeframe.googlesyndication.com,0.0
vallepal.cl,1.0
bmvmedia.net,1.0
comperiapr.com,1.0
blazest4ler.000webhostapp.com,1.0
dietchain.ai,1.0
cn.exchange-rates.org,0.0
